carrera	semestre	codigo	nombre	creditos	requisitos	correquisitos	grupo	dia	inicio	fin
Computadores	2	MA1103	cálculo y álgebra lineal	4	MA1102	-	14	VIE	18:00	19:50
Computadores	2	MA1103	cálculo y álgebra lineal	4	MA1102	-	8	MIE	13:00	14:50
Computadores	2	MA1103	cálculo y álgebra lineal	4	MA1102	-	8	VIE	13:00	14:50
Computadores	2	MA1103	cálculo y álgebra lineal	4	MA1102	-	6	MAR	16:00	17:50
Computadores	2	MA1103	cálculo y álgebra lineal	4	MA1102	-	6	JUE	16:00	17:50
Computadores	2	CI1407	habilidades de comunicación en ingeniería	2	-	-	2	MAR	17:00	19:50
Computadores	2	CI1407	habilidades de comunicación en ingeniería	2	-	-	4	JUE	13:00	15:50
Computadores	3	CE2103	algoritmos y estructuras de datos ii	4	CE1103;CE1105	-	2	MIE	17:00	18:50
Computadores	3	CE2103	algoritmos y estructuras de datos ii	4	CE1103;CE1105	-	2	VIE	17:00	18:50
Computadores	3	CE2103	algoritmos y estructuras de datos ii	4	CE1103;CE1105	-	1	MIE	19:00	20:50
Computadores	3	CE2103	algoritmos y estructuras de datos ii	4	CE1103;CE1105	-	1	VIE	19:00	20:50
Computadores	3	EL2113	circuitos eléctricos en corriente continua	4	FI1101;MA1102	-	4	LUN	07:30	09:20
Computadores	3	EL2113	circuitos eléctricos en corriente continua	4	FI1101;MA1102	-	4	MIE	07:30	09:20
Computadores	3	EL2113	circuitos eléctricos en corriente continua	4	FI1101;MA1102	-	2	MAR	09:30	11:20
Computadores	3	EL2113	circuitos eléctricos en corriente continua	4	FI1101;MA1102	-	2	JUE	09:30	11:20
Computadores	3	EL2113	circuitos eléctricos en corriente continua	4	FI1101;MA1102	-	3	LUN	07:30	11:20
Computadores	3	EL2113	circuitos eléctricos en corriente continua	4	FI1101;MA1102	-	1	MIE	09:30	11:20
Computadores	3	EL2113	circuitos eléctricos en corriente continua	4	FI1101;MA1102	-	1	VIE	09:30	11:20
Computadores	3	FI1102	física general ii	3	FI1101	MA1102	6	MAR	17:00	18:50
Computadores	3	FI1102	física general ii	3	FI1101	MA1102	6	JUE	17:00	18:50
Computadores	3	FI1102	física general ii	3	FI1101	MA1102	9	MIE	15:00	16:50
Computadores	3	FI1102	física general ii	3	FI1101	MA1102	9	VIE	15:00	16:50
Computadores	3	FI1102	física general ii	3	FI1101	MA1102	11	MAR	09:30	11:20
Computadores	3	FI1102	física general ii	3	FI1101	MA1102	11	JUE	09:30	11:20
Computadores	3	FI1102	física general ii	3	FI1101	MA1102	4	MAR	13:00	14:50
Computadores	3	FI1102	física general ii	3	FI1101	MA1102	4	JUE	13:00	14:50
Computadores	3	FI1102	física general ii	3	FI1101	MA1102	8	MIE	13:00	14:50
Computadores	3	FI1102	física general ii	3	FI1101	MA1102	8	VIE	13:00	14:50
Computadores	3	FI1102	física general ii	3	FI1101	MA1102	3	MAR	09:30	11:20
Computadores	3	FI1102	física general ii	3	FI1101	MA1102	3	JUE	09:30	11:20
Computadores	3	FI1102	física general ii	3	FI1101	MA1102	7	MIE	09:30	11:20
Computadores	3	FI1102	física general ii	3	FI1101	MA1102	7	VIE	09:30	11:20
Computadores	3	FI1102	física general ii	3	FI1101	MA1102	1	MAR	07:30	09:20
Computadores	3	FI1102	física general ii	3	FI1101	MA1102	1	JUE	07:30	09:20
Computadores	3	FI1102	física general ii	3	FI1101	MA1102	5	MAR	15:00	16:50
Computadores	3	FI1102	física general ii	3	FI1101	MA1102	5	JUE	15:00	16:50
Computadores	3	FI1102	física general ii	3	FI1101	MA1102	10	MAR	15:00	16:50
Computadores	3	FI1102	física general ii	3	FI1101	MA1102	10	JUE	15:00	16:50
Computadores	3	FI1102	física general ii	3	FI1101	MA1102	2	MAR	09:30	11:20
Computadores	3	FI1102	física general ii	3	FI1101	MA1102	2	JUE	09:30	11:20
Computadores	3	FI1202	laboratorio física general ii	1	FI1201	FI1102	5	MIE	09:30	11:20
Computadores	3	FI1202	laboratorio física general ii	1	FI1201	FI1102	8	JUE	09:30	11:20
Computadores	3	FI1202	laboratorio física general ii	1	FI1201	FI1102	9	JUE	15:00	16:50
Computadores	3	FI1202	laboratorio física general ii	1	FI1201	FI1102	4	MIE	07:30	09:20
Computadores	3	FI1202	laboratorio física general ii	1	FI1201	FI1102	10	VIE	07:30	09:20
Computadores	3	FI1202	laboratorio física general ii	1	FI1201	FI1102	1	MAR	09:30	11:20
Computadores	3	FI1202	laboratorio física general ii	1	FI1201	FI1102	2	MAR	13:00	14:50
Computadores	3	FI1202	laboratorio física general ii	1	FI1201	FI1102	6	MIE	15:00	16:50
Computadores	3	FI1202	laboratorio física general ii	1	FI1201	FI1102	7	MIE	17:00	18:50
Computadores	3	FI1202	laboratorio física general ii	1	FI1201	FI1102	3	MAR	17:00	18:50
Computadores	3	FI1202	laboratorio física general ii	1	FI1201	FI1102	11	VIE	15:00	16:50
Computadores	3	MA2104	cálculo superior	4	MA1103	-	2	MAR	18:00	19:50
Computadores	3	MA2104	cálculo superior	4	MA1103	-	2	JUE	18:00	19:50
Computadores	3	MA2104	cálculo superior	4	MA1103	-	3	MIE	15:00	16:50
Computadores	3	MA2104	cálculo superior	4	MA1103	-	3	VIE	15:00	16:50
Computadores	3	MA2104	cálculo superior	4	MA1103	-	6	MIE	13:00	14:50
Computadores	3	MA2104	cálculo superior	4	MA1103	-	6	VIE	13:00	14:50
Computadores	3	MA2104	cálculo superior	4	MA1103	-	1	MIE	07:30	09:20
Computadores	3	MA2104	cálculo superior	4	MA1103	-	1	VIE	07:30	09:20
Computadores	3	MA2104	cálculo superior	4	MA1103	-	4	MAR	09:30	11:20
Computadores	3	MA2104	cálculo superior	4	MA1103	-	4	JUE	09:30	11:20
Computadores	3	MA2104	cálculo superior	4	MA1103	-	7	MAR	07:30	09:20
Computadores	3	MA2104	cálculo superior	4	MA1103	-	7	JUE	07:30	09:20
Computadores	3	MA2104	cálculo superior	4	MA1103	-	5	SAB	07:30	11:20
Computadores	3	CS2101	ambiente humano	2	-	-	1	MIE	09:30	12:20
Computadores	3	CS2101	ambiente humano	2	-	-	2	MIE	13:00	15:50
Computadores	3	CS2101	ambiente humano	2	-	-	4	JUE	07:30	10:20
Computadores	3	CS2101	ambiente humano	2	-	-	5	MIE	09:30	12:20
Computadores	3	CS2101	ambiente humano	2	-	-	6	LUN	07:30	10:20
Computadores	3	CS2101	ambiente humano	2	-	-	7	LUN	18:00	20:50
Computadores	3	CS2101	ambiente humano	2	-	-	3	MAR	09:30	12:20
Computadores	4	CE1106	paradigmas de programación	3	CE2103	-	1	MAR	17:00	18:50
Computadores	4	CE1106	paradigmas de programación	3	CE2103	-	1	JUE	17:00	18:50
Computadores	4	EL2114	circuitos eléctricos en corriente alterna	4	EL2113	EL2207	1	MIE	09:30	11:20
Computadores	4	EL2114	circuitos eléctricos en corriente alterna	4	EL2113	EL2207	1	VIE	09:30	11:20
Computadores	4	EL2114	circuitos eléctricos en corriente alterna	4	EL2113	EL2207	2	MAR	13:00	14:50
Computadores	4	EL2114	circuitos eléctricos en corriente alterna	4	EL2113	EL2207	2	JUE	13:00	14:50
Computadores	4	EL2114	circuitos eléctricos en corriente alterna	4	EL2113	EL2207	3	MIE	07:30	09:20
Computadores	4	EL2114	circuitos eléctricos en corriente alterna	4	EL2113	EL2207	3	VIE	07:30	09:20
Computadores	4	EL2207	elementos activos	4	EL2113	-	2	MAR	07:30	09:20
Computadores	4	EL2207	elementos activos	4	EL2113	-	2	JUE	07:30	09:20
Computadores	4	EL2207	elementos activos	4	EL2113	-	1	MAR	15:00	16:50
Computadores	4	EL2207	elementos activos	4	EL2113	-	1	JUE	15:00	16:50
Computadores	4	EL2207	elementos activos	4	EL2113	-	3	MIE	15:00	16:50
Computadores	4	EL2207	elementos activos	4	EL2113	-	3	VIE	15:00	16:50
Computadores	4	CE2201	laboratorio de circuitos eléctricos	1	FI1202	-	1	LUN	09:30	11:20
Computadores	4	PI2609	probabilidad y estadística	2	MA2104	-	3	VIE	17:00	19:50
Computadores	4	PI2609	probabilidad y estadística	2	MA2104	-	2	VIE	13:00	15:50
Computadores	4	PI2609	probabilidad y estadística	2	MA2104	-	1	MAR	17:00	19:50
Computadores	4	PI2609	probabilidad y estadística	2	MA2104	-	4	LUN	17:00	19:50
Computadores	4	SO4604	seguridad y salud ocupacional	3	FI1102	-	2	JUE	13:00	15:50
Computadores	4	SO4604	seguridad y salud ocupacional	3	FI1102	-	3	JUE	17:00	19:50
Computadores	4	SO4604	seguridad y salud ocupacional	3	FI1102	-	1	LUN	07:30	10:20
Computadores	4	SO4604	seguridad y salud ocupacional	3	FI1102	-	4	MIE	13:00	15:50
Computadores	1	SE1101	Artes dramáticas	0	-	-	1	LUN	09:30	11:20
Computadores	1	SE1101	Artes dramáticas	0	-	-	2	MAR	15:00	16:50
Computadores	1	SE1101	Artes dramáticas	0	-	-	3	MAR	18:00	19:50
Computadores	1	SE1101	Artes dramáticas	0	-	-	4	MIE	15:00	16:50
Computadores	1	SE1102	Acción social	0	-	-	1	LUN	09:30	11:20
Computadores	1	SE1102	Acción social	0	-	-	2	MAR	07:30	09:20
Computadores	1	SE1103	Danza	0	-	-	1	MIE	15:00	16:50
Computadores	1	SE1103	Danza	0	-	-	3	JUE	09:30	11:20
Computadores	1	SE1103	Danza	0	-	-	2	MIE	18:00	19:50
Computadores	1	SE1103	Danza	0	-	-	4	VIE	09:30	11:20
Computadores	1	SE1103	Danza	0	-	-	5	VIE	15:00	16:50
Computadores	1	SE1104	Artes visuales	0	-	-	1	MAR	09:30	11:20
Computadores	1	SE1104	Artes visuales	0	-	-	2	MAR	13:00	14:50
Computadores	1	SE1104	Artes visuales	0	-	-	3	MIE	09:30	11:20
Computadores	1	SE1104	Artes visuales	0	-	-	4	MIE	13:00	14:50
Computadores	1	SE1105	Artes musicales	0	-	-	5	MAR	13:00	14:50
Computadores	1	SE1105	Artes musicales	0	-	-	1	MAR	15:00	16:50
Computadores	1	SE1105	Artes musicales	0	-	-	2	MAR	17:00	18:50
Computadores	1	SE1105	Artes musicales	0	-	-	3	JUE	15:00	16:50
Computadores	1	SE1105	Artes musicales	0	-	-	4	MAR	09:30	11:20
Computadores	1	SE1105	Artes musicales	0	-	-	6	JUE	18:00	19:50
Computadores	1	SE1105	Artes musicales	0	-	-	7	MIE	09:30	11:20
Computadores	1	SE1106	Apreciación literaria	0	-	-	1	MAR	07:30	09:20
Computadores	1	SE1107	Apreciación de cine	0	-	-	5	JUE	09:30	11:20
Computadores	1	SE1107	Apreciación de cine	0	-	-	6	JUE	15:00	16:50
Computadores	1	SE1107	Apreciación de cine	0	-	-	1	MAR	09:30	11:20
Computadores	1	SE1107	Apreciación de cine	0	-	-	2	MIE	09:30	11:20
Computadores	1	SE1107	Apreciación de cine	0	-	-	3	JUE	13:00	14:50
Computadores	1	SE1107	Apreciación de cine	0	-	-	4	VIE	09:30	11:20
Computadores	1	SE1201	Atletismo	0	-	-	1	MAR	07:30	09:20
Computadores	1	SE1201	Atletismo	0	-	-	2	MIE	07:30	09:20
Computadores	1	SE1201	Atletismo	0	-	-	4	JUE	07:30	09:20
Computadores	1	SE1201	Atletismo	0	-	-	3	MIE	09:30	11:20
Computadores	1	SE1204	Natación	0	-	-	5	MIE	09:30	11:20
Computadores	1	SE1204	Natación	0	-	-	10	MAR	13:00	14:50
Computadores	1	SE1204	Natación	0	-	-	1	LUN	07:30	09:20
Computadores	1	SE1204	Natación	0	-	-	2	LUN	09:30	11:20
Computadores	1	SE1204	Natación	0	-	-	4	MIE	07:30	09:20
Computadores	1	SE1204	Natación	0	-	-	3	MAR	17:00	18:50
Computadores	1	SE1204	Natación	0	-	-	6	MIE	13:00	14:50
Computadores	1	SE1204	Natación	0	-	-	7	MIE	15:00	16:50
Computadores	1	SE1204	Natación	0	-	-	8	JUE	09:30	11:20
Computadores	1	SE1204	Natación	0	-	-	9	JUE	17:00	18:50
Computadores	1	SE1205	Juegos y deportes en conjunto	0	-	-	3	MAR	07:30	09:20
Computadores	1	SE1205	Juegos y deportes en conjunto	0	-	-	1	LUN	09:30	11:20
Computadores	1	SE1205	Juegos y deportes en conjunto	0	-	-	2	LUN	09:30	11:20
Computadores	1	SE1205	Juegos y deportes en conjunto	0	-	-	5	JUE	07:30	09:20
Computadores	1	SE1205	Juegos y deportes en conjunto	0	-	-	4	MIE	09:30	11:20
Computadores	1	SE1206	Acondicionamiento físico	0	-	-	2	MAR	15:00	16:50
Computadores	1	SE1206	Acondicionamiento físico	0	-	-	1	MAR	09:30	11:20
Computadores	1	SE1206	Acondicionamiento físico	0	-	-	3	JUE	09:30	11:20
Computadores	1	SE1206	Acondicionamiento físico	0	-	-	4	VIE	07:30	09:20
Computadores	1	SE1209	Béisbol-softbol	0	-	-	1	LUN	07:30	09:20
Computadores	1	SE1209	Béisbol-softbol	0	-	-	2	MAR	07:30	09:20
Computadores	1	SE1209	Béisbol-softbol	0	-	-	4	MIE	07:30	09:20
Computadores	1	SE1209	Béisbol-softbol	0	-	-	5	VIE	07:30	09:20
Computadores	1	SE1209	Béisbol-softbol	0	-	-	3	MAR	09:30	11:20
Computadores	1	SE1209	Béisbol-softbol	0	-	-	6	VIE	09:30	11:20
Computadores	1	SE1218	Ajedrez	0	-	-	1	MAR	09:30	11:20
Computadores	1	SE1219	Baloncesto recreativo	0	-	-	1	LUN	07:30	09:20
Computadores	1	SE1221	Futbol I	0	-	-	1	MAR	09:30	11:20
Computadores	1	SE1221	Futbol I	0	-	-	2	JUE	09:30	11:20
Computadores	1	SE1221	Futbol I	0	-	-	3	JUE	13:00	14:50
Computadores	1	SE1222	Futbol sala	0	-	-	1	MIE	07:30	09:20
Computadores	1	SE1222	Futbol sala	0	-	-	2	VIE	09:30	11:20
